index,Area_of_Origin,Civilian_Casualties,Count_of_Persons_Rescued,Estimated_Number_Of_Persons_Displaced,Extent_Of_Fire,Fire_Alarm_System_Impact_on_Evacuation,Fire_Alarm_System_Operation,Fire_Alarm_System_Presence,Ignition_Source,Incident_Station_Area,Incident_Ward,Material_First_Ignited,Method_Of_Fire_Control,Possible_Cause,Property_Use,Smoke_Alarm_at_Fire_Origin_Alarm_Failure,Smoke_Alarm_at_Fire_Origin_Alarm_Type,Status_of_Fire_On_Arrival,Property_Use_Cat,Response_Time,DAY(Fire_Under_Control_Time),DAY(Last_TFS_Unit_Clear_Time),DAY(TFS_Alarm_Time),DAY(TFS_Arrival_Time),MONTH(Fire_Under_Control_Time),MONTH(Last_TFS_Unit_Clear_Time),MONTH(TFS_Alarm_Time),MONTH(TFS_Arrival_Time),WEEKDAY(Fire_Under_Control_Time),WEEKDAY(Last_TFS_Unit_Clear_Time),WEEKDAY(TFS_Alarm_Time),WEEKDAY(TFS_Arrival_Time),YEAR(Fire_Under_Control_Time),YEAR(Last_TFS_Unit_Clear_Time),YEAR(TFS_Alarm_Time),YEAR(TFS_Arrival_Time)
706,11,0,0,0,0,3,3,3,69,422,5.0,10,3,17,1,3,0,1,1,4.116666666666666,5,5,5,5,7,7,7,7,3,3,3,3,2018,2018,2018,2018
2064,53,0,0,0,1,3,2,3,30,243,23.0,49,1,2,201,4,3,1,1,6.183333333333334,6,6,6,6,7,7,7,7,4,4,4,4,2018,2018,2018,2018
2065,66,0,0,0,1,5,1,0,65,322,16.0,45,1,6,125,4,1,2,0,7.116666666666666,6,6,6,6,7,7,7,7,4,4,4,4,2018,2018,2018,2018
2066,62,0,0,4,0,3,3,2,65,324,14.0,50,2,6,4,4,1,3,0,4.483333333333333,6,6,6,6,7,7,7,7,4,4,4,4,2018,2018,2018,2018
2067,30,0,0,0,0,3,3,2,11,224,19.0,31,3,7,4,1,2,1,0,4.583333333333333,6,6,6,6,7,7,7,7,4,4,4,4,2018,2018,2018,2018
2068,17,1,0,3,8,3,3,2,0,326,14.0,22,2,2,34,4,0,3,0,3.316666666666667,6,6,6,6,7,7,7,7,4,4,4,4,2018,2018,2018,2018
1899,51,0,0,0,1,4,2,0,65,326,14.0,31,3,5,206,7,2,2,1,3.933333333333333,6,6,6,6,7,7,7,7,4,4,4,4,2018,2018,2018,2018
128,11,1,1,4,1,3,3,1,69,141,7.0,10,2,17,165,4,3,3,0,5.716666666666667,6,6,6,6,7,7,7,7,4,4,4,4,2018,2018,2018,2018
1900,27,0,0,0,3,6,2,3,75,332,10.0,49,2,19,165,4,3,4,0,4.283333333333333,7,7,7,7,7,7,7,7,5,5,5,5,2018,2018,2018,2018
1901,11,0,0,2,9,0,1,0,57,221,21.0,10,2,5,125,4,2,3,0,6.516666666666667,7,7,7,7,7,7,7,7,5,5,5,5,2018,2018,2018,2018
1902,63,0,0,0,0,5,1,0,40,314,13.0,21,3,14,33,4,2,1,1,4.9,7,7,7,7,7,7,7,7,5,5,5,5,2018,2018,2018,2018
1903,51,0,0,997,0,0,1,0,75,433,3.0,53,2,5,125,8,2,3,0,8.133333333333333,7,7,7,7,7,7,7,7,5,5,5,5,2018,2018,2018,2018
4,62,1,11,2,8,5,1,0,40,442,5.0,4,2,14,125,4,2,2,0,5.066666666666666,8,8,8,8,7,7,7,7,6,6,6,6,2018,2018,2018,2018
707,6,0,0,0,0,6,2,0,75,325,13.0,5,3,19,125,4,2,1,0,3.2666666666666666,8,8,8,8,7,7,7,7,6,6,6,6,2018,2018,2018,2018
708,64,0,0,0,0,6,2,3,75,315,11.0,49,2,19,125,4,4,2,0,3.9166666666666665,8,8,8,8,7,7,7,7,6,6,6,6,2018,2018,2018,2018
1904,70,0,0,0,9,3,3,2,75,134,12.0,22,2,19,149,4,3,5,1,5.583333333333333,9,9,9,9,7,7,7,7,0,0,0,0,2018,2018,2018,2018
1905,61,0,0,0,1,4,2,3,75,143,6.0,45,2,19,215,4,3,2,1,2.316666666666667,9,9,9,9,7,7,7,7,0,0,0,0,2018,2018,2018,2018
1906,11,1,0,9,1,3,3,1,48,113,17.0,14,3,2,165,4,3,1,0,6.583333333333333,9,9,9,9,7,7,7,7,0,0,0,0,2018,2018,2018,2018
1907,11,0,0,0,1,0,1,0,69,445,3.0,10,3,17,125,4,1,1,0,4.233333333333333,9,9,9,9,7,7,7,7,0,0,0,0,2018,2018,2018,2018
1908,51,0,0,0,0,3,0,3,65,333,10.0,21,2,6,125,4,3,3,0,3.75,9,9,9,9,7,7,7,7,0,0,0,0,2018,2018,2018,2018
1909,64,0,0,0,7,4,3,2,53,444,2.0,49,2,7,34,4,3,5,0,6.216666666666667,9,9,9,9,7,7,7,7,0,0,0,0,2018,2018,2018,2018
1910,44,0,0,0,1,4,3,2,65,422,5.0,21,2,6,165,7,2,3,0,3.25,9,9,9,9,7,7,7,7,0,0,0,0,2018,2018,2018,2018
709,44,0,0,0,1,3,3,1,75,131,8.0,41,2,15,128,4,3,5,1,4.166666666666667,10,10,10,10,7,7,7,7,1,1,1,1,2018,2018,2018,2018
710,49,0,0,0,0,0,1,0,75,341,8.0,51,2,19,125,4,2,2,0,3.5166666666666666,10,10,10,10,7,7,7,7,1,1,1,1,2018,2018,2018,2018
711,11,0,0,0,1,3,3,2,69,133,5.0,7,2,10,34,1,0,2,0,6.8,10,10,10,10,7,7,7,7,1,1,1,1,2018,2018,2018,2018
712,66,0,0,0,0,5,1,0,75,421,5.0,45,2,6,125,4,1,7,0,5.133333333333334,10,10,10,10,7,7,7,7,1,1,1,1,2018,2018,2018,2018
129,11,1,1,1,8,5,1,0,57,322,14.0,7,2,17,125,4,4,2,0,2.8833333333333333,10,10,10,10,7,7,7,7,1,1,1,1,2018,2018,2018,2018
1916,11,0,0,0,0,4,0,0,69,333,10.0,36,2,14,125,9,1,3,0,3.966666666666667,10,11,10,10,7,7,7,7,1,2,1,1,2018,2018,2018,2018
1917,25,0,0,4,11,4,3,2,75,234,24.0,49,2,19,34,4,3,5,0,6.15,11,11,11,11,7,7,7,7,2,2,2,2,2018,2018,2018,2018
1918,70,0,0,5,6,3,3,1,75,112,6.0,49,2,19,34,4,4,0,0,6.266666666666667,11,11,11,11,7,7,7,7,2,2,2,2,2018,2018,2018,2018
1914,11,0,0,3,9,0,1,0,69,123,16.0,10,3,17,125,4,3,1,0,4.15,11,11,11,11,7,7,7,7,2,2,2,2,2018,2018,2018,2018
1919,11,1,0,1,1,5,1,0,69,116,17.0,40,1,10,125,4,2,2,0,3.2333333333333334,11,11,11,11,7,7,7,7,2,2,2,2,2018,2018,2018,2018
1920,11,0,0,0,0,3,3,1,69,232,21.0,10,3,17,34,4,0,1,0,5.216666666666667,11,11,11,11,7,7,7,7,2,2,2,2,2018,2018,2018,2018
1915,30,0,0,5,1,4,3,1,11,121,8.0,36,2,7,34,4,0,3,0,6.5,12,12,12,12,7,7,7,7,3,3,3,3,2018,2018,2018,2018
713,11,0,0,0,0,6,2,0,69,234,25.0,10,3,10,125,4,4,1,0,6.583333333333333,12,12,12,12,7,7,7,7,3,3,3,3,2018,2018,2018,2018
714,44,0,0,0,1,3,3,1,44,421,5.0,53,2,17,165,4,3,5,0,1.9666666666666666,12,12,12,12,7,7,7,7,3,3,3,3,2018,2018,2018,2018
715,27,0,0,0,0,0,1,0,40,225,20.0,36,3,14,125,4,1,1,0,5.216666666666667,12,12,12,12,7,7,7,7,3,3,3,3,2018,2018,2018,2018
716,51,0,0,2,8,2,1,0,45,311,11.0,19,2,6,123,4,2,4,0,3.15,12,12,12,12,7,7,7,7,3,3,3,3,2018,2018,2018,2018
1932,51,0,0,0,1,3,3,2,65,212,25.0,45,3,6,4,7,3,1,0,4.65,13,13,13,13,7,7,7,7,4,4,4,4,2018,2018,2018,2018
1933,51,0,0,9,2,3,3,2,1,442,5.0,16,2,9,4,7,1,5,0,5.066666666666666,13,13,13,13,7,7,7,7,4,4,4,4,2018,2018,2018,2018
1934,25,0,0,0,2,3,3,1,65,131,8.0,41,2,20,48,5,3,3,1,4.466666666666667,14,14,14,14,7,7,7,7,5,5,5,5,2018,2018,2018,2018
1935,35,0,0,0,1,3,2,3,37,345,9.0,41,2,14,1,3,0,3,1,5.166666666666667,15,15,15,15,7,7,7,7,6,6,6,6,2018,2018,2018,2018
1936,11,0,0,2,9,5,1,0,69,112,6.0,10,2,17,125,4,2,3,0,7.716666666666667,15,15,15,15,7,7,7,7,6,6,6,6,2018,2018,2018,2018
1868,31,1,0,0,8,0,1,0,15,432,3.0,14,2,2,125,4,4,3,0,5.066666666666666,15,16,15,15,7,7,7,7,6,0,6,6,2018,2018,2018,2018
1869,11,0,0,0,1,3,3,2,69,426,9.0,41,3,17,165,4,0,1,0,5.233333333333333,16,16,16,16,7,7,7,7,0,0,0,0,2018,2018,2018,2018
1870,57,0,0,0,2,3,3,1,38,142,7.0,16,2,8,156,8,3,3,1,3.9833333333333334,16,16,16,16,7,7,7,7,0,0,0,0,2018,2018,2018,2018
717,66,0,0,0,0,4,0,0,13,411,7.0,45,3,5,146,4,3,1,1,5.266666666666667,16,16,16,16,7,7,7,7,0,0,0,0,2018,2018,2018,2018
718,66,0,0,0,0,0,1,0,49,411,7.0,41,2,10,146,4,3,3,1,4.55,17,17,17,17,7,7,7,7,1,1,1,1,2018,2018,2018,2018
719,48,0,0,0,0,3,2,3,75,226,19.0,45,2,6,34,4,4,5,0,3.9,17,17,17,17,7,7,7,7,1,1,1,1,2018,2018,2018,2018
1974,30,0,0,0,0,3,3,2,11,323,14.0,18,2,1,165,4,1,2,0,3.7666666666666666,18,18,18,18,7,7,7,7,2,2,2,2,2018,2018,2018,2018
1975,44,0,0,0,0,4,0,0,33,123,16.0,28,2,20,167,4,3,5,1,5.083333333333333,18,18,18,18,7,7,7,7,2,2,2,2,2018,2018,2018,2018
1978,11,0,0,0,0,4,0,0,69,411,7.0,10,3,17,125,8,0,1,0,5.05,19,19,19,19,7,7,7,7,3,3,3,3,2018,2018,2018,2018
1991,67,0,0,0,0,3,2,3,75,426,9.0,40,2,10,171,4,3,3,1,3.8666666666666667,19,19,19,19,7,7,7,7,3,3,3,3,2018,2018,2018,2018
1992,62,1,0,1,1,0,1,0,0,146,7.0,31,2,7,125,0,1,5,0,3.6,19,19,19,19,7,7,7,7,3,3,3,3,2018,2018,2018,2018
1976,57,0,0,0,1,3,3,2,1,226,19.0,16,2,10,165,4,3,3,0,4.733333333333333,19,19,19,19,7,7,7,7,3,3,3,3,2018,2018,2018,2018
1993,30,0,0,0,0,0,1,0,11,345,9.0,31,2,10,125,4,2,2,0,2.15,19,19,19,19,7,7,7,7,3,3,3,3,2018,2018,2018,2018
1994,44,0,0,0,2,4,3,2,65,323,14.0,0,2,9,166,4,0,3,0,5.066666666666666,20,20,20,20,7,7,7,7,4,4,4,4,2018,2018,2018,2018
720,11,1,0,0,0,4,3,2,69,125,16.0,10,3,17,4,4,0,1,0,6.7,20,20,20,20,7,7,7,7,4,4,4,4,2018,2018,2018,2018
1977,51,0,0,0,0,4,0,0,65,325,13.0,29,2,6,152,8,4,2,1,3.75,20,20,20,20,7,7,7,7,4,4,4,4,2018,2018,2018,2018
721,1,0,0,20,8,5,1,0,65,312,11.0,45,2,6,148,6,4,4,1,3.683333333333333,20,20,20,20,7,7,7,7,4,4,4,4,2018,2018,2018,2018
722,37,0,0,0,0,6,3,3,17,245,21.0,6,2,8,34,4,4,3,0,3.566666666666667,20,20,20,20,7,7,7,7,4,4,4,4,2018,2018,2018,2018
723,11,0,0,0,1,6,2,0,69,134,8.0,10,3,5,125,4,1,1,0,2.7333333333333334,20,20,20,20,7,7,7,7,4,4,4,4,2018,2018,2018,2018
2023,51,0,0,1,1,5,1,0,75,426,9.0,25,2,9,125,4,2,5,0,4.033333333333333,21,21,21,21,7,7,7,7,5,5,5,5,2018,2018,2018,2018
2024,51,0,0,0,1,2,1,0,49,413,1.0,45,3,2,125,5,2,1,0,6.716666666666667,21,21,21,21,7,7,7,7,5,5,5,5,2018,2018,2018,2018
2025,45,0,0,4,1,4,3,2,54,411,7.0,26,2,10,34,4,3,3,0,6.233333333333333,21,21,21,21,7,7,7,7,5,5,5,5,2018,2018,2018,2018
2026,46,0,0,0,1,4,3,1,75,224,19.0,49,2,20,165,5,3,5,0,3.816666666666667,21,21,21,21,7,7,7,7,5,5,5,5,2018,2018,2018,2018
2027,66,0,0,0,0,6,0,3,65,146,7.0,40,3,6,125,5,3,1,0,2.2666666666666666,21,21,21,21,7,7,7,7,5,5,5,5,2018,2018,2018,2018
1847,72,0,0,3,9,6,2,0,2,243,23.0,41,2,17,125,4,1,2,0,4.833333333333333,21,21,21,21,7,7,7,7,5,5,5,5,2018,2018,2018,2018
1848,27,0,0,0,0,2,1,0,75,133,8.0,49,4,14,125,4,1,1,0,9.766666666666667,22,22,22,22,7,7,7,7,6,6,6,6,2018,2018,2018,2018
1849,11,0,0,0,0,3,1,0,69,116,17.0,31,0,17,4,4,4,1,0,3.75,22,22,22,22,7,7,7,7,6,6,6,6,2018,2018,2018,2018
1850,22,0,0,0,0,4,0,0,52,332,10.0,41,3,2,171,8,3,1,1,5.066666666666666,23,23,23,23,7,7,7,7,0,0,0,0,2018,2018,2018,2018
1851,48,0,0,0,2,4,0,0,74,222,21.0,26,2,14,121,4,3,3,1,6.866666666666666,24,24,24,24,7,7,7,7,1,1,1,1,2018,2018,2018,2018
1852,11,0,0,0,0,4,0,0,14,315,11.0,10,2,13,149,6,4,2,1,4.116666666666666,25,25,25,25,7,7,7,7,2,2,2,2,2018,2018,2018,2018
1853,34,0,0,50,0,0,1,0,46,343,12.0,31,3,21,2,4,4,1,1,2.316666666666667,25,25,25,25,7,7,7,7,2,2,2,2,2018,2018,2018,2018
1854,11,0,0,2,1,0,1,0,69,227,19.0,31,2,17,125,4,1,3,0,7.283333333333333,27,27,27,27,7,7,7,7,4,4,4,4,2018,2018,2018,2018
1855,18,0,0,0,3,6,3,2,75,411,7.0,49,2,20,63,4,3,4,1,4.966666666666667,28,30,28,28,7,7,7,7,5,0,5,5,2018,2018,2018,2018
1856,66,0,0,0,1,5,1,0,75,231,24.0,45,1,19,125,4,2,1,0,4.65,28,28,28,28,7,7,7,7,5,5,5,5,2018,2018,2018,2018
1857,62,0,0,0,0,6,0,0,67,142,7.0,46,2,9,125,4,1,2,0,4.116666666666666,28,28,28,28,7,7,7,7,5,5,5,5,2018,2018,2018,2018
1859,57,0,0,0,0,4,2,3,1,435,3.0,15,2,10,1,4,4,3,1,3.95,28,28,28,28,7,7,7,7,5,5,5,5,2018,2018,2018,2018
1858,31,0,0,0,10,3,3,1,75,132,8.0,49,2,14,34,1,3,3,0,6.533333333333333,29,29,29,29,7,7,7,7,6,6,6,6,2018,2018,2018,2018
1874,25,0,0,0,1,3,3,2,64,315,11.0,22,2,2,36,4,3,5,1,6.916666666666667,29,29,29,29,7,7,7,7,6,6,6,6,2018,2018,2018,2018
1875,11,0,0,0,1,0,1,0,69,314,11.0,10,3,17,125,4,2,1,0,3.5,29,29,29,29,7,7,7,7,6,6,6,6,2018,2018,2018,2018
1876,66,0,0,0,0,4,3,2,75,445,3.0,49,2,19,125,5,3,5,0,4.466666666666667,29,29,29,29,7,7,7,7,6,6,6,6,2018,2018,2018,2018
126,62,1,1,1,1,5,1,0,65,331,10.0,4,1,17,55,4,1,2,1,3.783333333333333,29,29,29,29,7,7,7,7,6,6,6,6,2018,2018,2018,2018
1888,11,0,0,0,1,5,1,0,69,325,13.0,45,2,14,152,4,2,3,1,4.2,30,30,30,30,7,7,7,7,0,0,0,0,2018,2018,2018,2018
1889,46,0,0,0,1,3,3,2,73,411,7.0,21,2,2,63,4,3,5,1,6.35,30,31,30,30,7,7,7,7,0,1,0,0,2018,2018,2018,2018
1890,25,1,0,0,1,6,3,0,50,225,20.0,20,2,5,121,5,3,5,1,4.4,31,31,31,31,7,7,7,7,1,1,1,1,2018,2018,2018,2018
1891,19,1,0,0,1,3,3,2,12,111,17.0,14,3,2,34,4,0,1,0,5.95,1,1,31,1,8,8,7,8,2,2,1,2,2018,2018,2018,2018
724,41,0,0,0,0,2,1,0,15,145,6.0,14,3,20,131,4,1,1,1,8.8,1,1,1,1,8,8,8,8,2,2,2,2,2018,2018,2018,2018
725,31,0,0,3,1,2,1,0,49,143,6.0,31,3,2,125,4,0,1,0,3.5166666666666666,1,1,1,1,8,8,8,8,2,2,2,2,2018,2018,2018,2018
726,72,0,0,0,0,6,2,3,47,344,11.0,31,3,1,34,4,4,1,0,2.8,1,1,1,1,8,8,8,8,2,2,2,2,2018,2018,2018,2018
727,62,0,0,0,9,3,3,1,24,143,6.0,22,2,13,34,4,3,3,0,4.233333333333333,1,2,1,1,8,8,8,8,2,3,2,2,2018,2018,2018,2018
1860,51,0,0,0,1,3,3,2,65,341,12.0,45,3,6,1,4,4,5,1,4.666666666666667,2,2,2,2,8,8,8,8,3,3,3,3,2018,2018,2018,2018
1861,22,0,0,0,0,4,0,0,65,314,13.0,15,2,19,125,6,2,3,0,3.316666666666667,2,2,2,2,8,8,8,8,3,3,3,3,2018,2018,2018,2018
1862,21,0,0,1,0,6,3,3,75,233,16.0,49,2,19,168,4,3,3,1,3.8,2,2,2,2,8,8,8,8,3,3,3,3,2018,2018,2018,2018
124,45,1,1,0,11,6,2,0,5,333,14.0,37,0,5,175,6,4,7,1,7.2,3,3,3,3,8,8,8,8,4,4,4,4,2018,2018,2018,2018
1863,32,0,0,0,0,4,0,0,47,444,2.0,31,0,10,125,6,0,1,0,5.2,3,3,3,3,8,8,8,8,4,4,4,4,2018,2018,2018,2018
1837,47,0,0,0,11,3,3,1,77,423,4.0,51,2,23,4,4,3,6,0,4.533333333333333,4,4,4,4,8,8,8,8,5,5,5,5,2018,2018,2018,2018
1838,30,0,0,0,0,2,1,0,5,426,4.0,23,1,6,173,4,1,1,1,5.233333333333333,4,4,4,4,8,8,8,8,5,5,5,5,2018,2018,2018,2018
1839,51,0,0,99,0,0,1,0,54,221,20.0,40,2,6,125,4,2,5,0,4.25,4,4,4,4,8,8,8,8,5,5,5,5,2018,2018,2018,2018
1840,11,0,0,0,0,4,0,0,57,426,4.0,31,3,10,124,6,4,1,0,3.5833333333333335,4,4,4,4,8,8,8,8,5,5,5,5,2018,2018,2018,2018
1836,67,0,0,0,1,3,3,1,75,132,8.0,45,2,14,34,4,3,5,0,5.866666666666666,5,5,5,5,8,8,8,8,6,6,6,6,2018,2018,2018,2018
728,62,0,0,20,1,0,1,0,75,225,20.0,24,2,19,125,4,2,5,0,4.933333333333334,5,5,5,5,8,8,8,8,6,6,6,6,2018,2018,2018,2018
731,11,0,0,9,1,3,3,2,69,231,24.0,10,3,17,34,4,4,1,0,6.283333333333333,5,5,5,5,8,8,8,8,6,6,6,6,2018,2018,2018,2018
729,57,0,0,16,0,4,1,0,10,315,11.0,53,2,2,165,4,4,2,0,4.716666666666667,5,5,5,5,8,8,8,8,6,6,6,6,2018,2018,2018,2018
127,31,1,1,0,0,0,1,0,65,325,13.0,50,3,9,123,4,1,7,0,4.683333333333334,6,6,6,6,8,8,8,8,0,0,0,0,2018,2018,2018,2018
1877,44,0,0,0,1,4,0,3,65,313,13.0,31,2,5,4,7,1,2,0,7.2,6,6,6,6,8,8,8,8,0,0,0,0,2018,2018,2018,2018
1878,18,0,0,0,0,3,3,1,76,444,2.0,31,2,2,125,4,3,3,0,4.333333333333333,6,6,6,6,8,8,8,8,0,0,0,0,2018,2018,2018,2018
1879,11,0,0,2,1,6,2,0,69,333,13.0,10,3,20,125,4,4,1,0,7.016666666666667,6,6,6,6,8,8,8,8,0,0,0,0,2018,2018,2018,2018
730,34,0,0,0,0,0,1,0,50,322,15.0,14,4,2,77,4,1,3,1,5.583333333333333,6,6,6,6,8,8,8,8,0,0,0,0,2018,2018,2018,2018
1880,66,0,0,0,0,4,0,0,75,146,7.0,45,2,19,125,7,1,6,0,3.3333333333333335,6,6,6,6,8,8,8,8,0,0,0,0,2018,2018,2018,2018
1892,51,1,0,0,8,5,1,0,65,423,4.0,49,2,6,125,4,2,5,0,7.466666666666667,7,7,6,6,8,8,8,8,1,1,0,0,2018,2018,2018,2018
1893,67,0,0,0,0,4,0,0,75,125,16.0,45,3,19,125,7,1,1,0,6.733333333333333,7,7,7,7,8,8,8,8,1,1,1,1,2018,2018,2018,2018
1894,67,0,0,0,0,3,3,2,46,326,14.0,45,2,15,73,4,3,5,1,5.716666666666667,7,7,7,7,8,8,8,8,1,1,1,1,2018,2018,2018,2018
1895,72,0,0,4,0,3,3,2,33,242,23.0,47,2,1,34,2,1,2,0,4.516666666666667,7,7,7,7,8,8,8,8,1,1,1,1,2018,2018,2018,2018
1896,67,0,0,0,0,4,3,1,75,432,3.0,26,2,10,184,4,3,4,1,0.6833333333333333,7,7,7,7,8,8,8,8,1,1,1,1,2018,2018,2018,2018
1897,18,0,0,0,0,6,0,3,75,413,1.0,31,3,19,4,4,0,1,0,7.216666666666667,7,7,7,7,8,8,8,8,1,1,1,1,2018,2018,2018,2018
1898,11,0,0,0,0,0,1,0,57,311,11.0,44,2,5,125,4,2,2,0,2.45,7,7,7,7,8,8,8,8,1,1,1,1,2018,2018,2018,2018
732,22,0,0,1,2,3,3,1,75,226,19.0,15,2,19,34,5,3,2,0,5.383333333333334,8,8,8,8,8,8,8,8,2,2,2,2,2018,2018,2018,2018
733,27,0,0,0,0,2,1,0,40,411,7.0,40,4,15,125,4,1,1,0,5.7,9,9,9,9,8,8,8,8,3,3,3,3,2018,2018,2018,2018
734,11,0,0,0,1,4,0,0,69,312,11.0,41,3,20,125,6,1,1,0,3.4,10,10,10,10,8,8,8,8,4,4,4,4,2018,2018,2018,2018
1921,64,0,0,0,2,3,3,1,75,245,21.0,45,2,19,34,4,3,3,0,4.783333333333333,10,10,10,10,8,8,8,8,4,4,4,4,2018,2018,2018,2018
1922,11,0,0,1,0,3,3,2,69,226,19.0,10,2,10,4,4,0,2,0,4.316666666666666,10,10,10,10,8,8,8,8,4,4,4,4,2018,2018,2018,2018
1923,31,0,0,1,0,4,3,2,2,425,4.0,17,2,22,34,4,3,2,0,6.816666666666666,11,11,11,11,8,8,8,8,5,5,5,5,2018,2018,2018,2018
1924,18,1,0,0,0,4,2,3,76,141,6.0,14,2,2,122,4,3,6,1,4.55,11,11,11,11,8,8,8,8,5,5,5,5,2018,2018,2018,2018
1925,11,0,0,0,0,5,1,0,69,331,10.0,40,2,10,125,4,2,2,0,3.066666666666667,11,11,11,11,8,8,8,8,5,5,5,5,2018,2018,2018,2018
1947,48,0,0,7,3,3,3,1,75,231,24.0,51,2,19,34,4,4,4,0,7.55,12,12,12,12,8,8,8,8,6,6,6,6,2018,2018,2018,2018
1948,72,0,0,1,1,4,0,0,65,314,13.0,23,2,6,125,4,4,2,0,3.25,12,12,12,12,8,8,8,8,6,6,6,6,2018,2018,2018,2018
1950,62,0,0,1,9,6,3,1,65,223,20.0,24,2,6,34,6,4,3,0,4.683333333333334,12,12,12,12,8,8,8,8,6,6,6,6,2018,2018,2018,2018
1949,11,0,0,1,1,5,1,0,69,442,5.0,10,2,17,125,4,1,2,0,2.9833333333333334,13,13,13,13,8,8,8,8,0,0,0,0,2018,2018,2018,2018
1951,57,0,0,0,0,3,2,3,1,342,9.0,16,2,1,37,7,3,2,1,3.783333333333333,13,13,13,13,8,8,8,8,0,0,0,0,2018,2018,2018,2018
735,27,0,0,0,1,5,1,1,15,146,7.0,32,2,1,212,4,2,2,1,4.15,14,14,14,14,8,8,8,8,1,1,1,1,2018,2018,2018,2018
736,11,0,0,0,1,0,1,0,69,345,9.0,7,3,17,125,9,1,1,0,3.9,14,14,14,14,8,8,8,8,1,1,1,1,2018,2018,2018,2018
737,9,0,0,997,7,4,3,1,1,315,11.0,47,2,9,4,7,4,7,0,2.7,15,15,15,15,8,8,8,8,2,2,2,2,2018,2018,2018,2018
2008,56,0,0,0,0,0,1,0,61,432,3.0,14,1,2,77,4,1,1,1,3.8333333333333335,15,15,15,15,8,8,8,8,2,2,2,2,2018,2018,2018,2018
738,32,0,0,0,1,3,1,0,2,315,11.0,41,2,6,21,4,1,2,1,4.533333333333333,16,16,16,16,8,8,8,8,3,3,3,3,2018,2018,2018,2018
2009,62,0,0,4,1,3,3,1,33,223,20.0,14,2,2,4,4,0,2,0,3.433333333333333,16,16,16,16,8,8,8,8,3,3,3,3,2018,2018,2018,2018
2010,66,0,0,0,1,4,2,3,75,423,5.0,25,2,19,34,6,3,5,0,4.983333333333333,16,16,16,16,8,8,8,8,3,3,3,3,2018,2018,2018,2018
2011,11,0,0,0,0,0,1,0,29,143,6.0,16,2,13,90,4,2,5,1,4.466666666666667,16,16,16,16,8,8,8,8,3,3,3,3,2018,2018,2018,2018
1793,32,0,0,0,1,4,2,3,75,223,24.0,31,4,14,34,4,4,1,0,8.05,17,17,17,17,8,8,8,8,4,4,4,4,2018,2018,2018,2018
1794,62,0,0,0,8,3,3,2,40,143,6.0,20,2,14,34,6,3,5,0,6.183333333333334,17,17,17,17,8,8,8,8,4,4,4,4,2018,2018,2018,2018
739,25,0,0,1,1,3,3,2,75,114,18.0,49,2,20,34,4,0,5,0,8.033333333333333,17,17,17,17,8,8,8,8,4,4,4,4,2018,2018,2018,2018
1795,11,0,0,6,1,3,3,2,69,342,9.0,14,2,2,34,4,1,2,0,4.116666666666666,17,17,17,17,8,8,8,8,4,4,4,4,2018,2018,2018,2018
1796,57,0,0,3,2,3,1,0,38,132,8.0,47,2,8,34,4,2,3,0,7.783333333333333,17,17,17,17,8,8,8,8,4,4,4,4,2018,2018,2018,2018
1798,2,0,0,2,9,3,3,1,38,113,17.0,47,2,8,34,8,0,2,0,4.5,17,18,17,17,8,8,8,8,4,5,4,4,2018,2018,2018,2018
740,31,0,0,0,1,4,0,0,48,411,7.0,5,3,5,125,7,1,1,0,5.783333333333333,17,17,17,17,8,8,8,8,4,4,4,4,2018,2018,2018,2018
741,34,0,0,0,1,5,1,0,15,122,18.0,32,0,2,125,4,2,2,0,5.833333333333333,18,18,18,18,8,8,8,8,5,5,5,5,2018,2018,2018,2018
742,57,0,0,0,2,3,3,2,1,345,9.0,16,3,5,34,4,3,3,0,3.95,18,18,18,18,8,8,8,8,5,5,5,5,2018,2018,2018,2018
743,57,0,0,0,0,6,0,3,1,444,2.0,16,2,1,156,4,3,2,1,6.283333333333333,18,18,18,18,8,8,8,8,5,5,5,5,2018,2018,2018,2018
744,31,0,0,5,1,0,1,0,47,143,6.0,31,2,2,34,4,2,3,0,4.433333333333334,18,18,18,18,8,8,8,8,5,5,5,5,2018,2018,2018,2018
745,34,0,0,50,0,6,2,0,73,441,1.0,49,1,2,60,4,1,1,1,4.933333333333334,18,18,18,18,8,8,8,8,5,5,5,5,2018,2018,2018,2018
1799,11,0,0,4,1,3,3,2,69,225,20.0,7,2,10,165,4,1,3,0,4.733333333333333,18,18,18,18,8,8,8,8,5,5,5,5,2018,2018,2018,2018
1797,44,0,0,0,2,3,3,2,40,232,21.0,15,2,10,161,4,3,5,1,4.05,18,18,18,18,8,8,8,8,5,5,5,5,2018,2018,2018,2018
1801,31,0,0,2,8,5,1,0,65,113,17.0,50,2,6,125,4,2,3,0,6.883333333333334,19,19,19,19,8,8,8,8,6,6,6,6,2018,2018,2018,2018
1800,31,0,0,0,1,3,3,2,46,114,18.0,6,4,8,34,4,0,1,0,4.516666666666667,19,19,19,19,8,8,8,8,6,6,6,6,2018,2018,2018,2018
1722,16,0,0,100,1,2,1,0,81,332,10.0,53,2,1,149,4,2,3,1,3.1333333333333333,20,20,20,20,8,8,8,8,0,0,0,0,2018,2018,2018,2018
